GRIDCODE|state_code|county_code|CL_star|obj_star_per_dollar_liability|K_star_interval_codes|w_star|PF_star|county_base_value|expected_profit_per_acre
26516|31|91|0.85|0.09638898319327734|625,635|625:0.6000,635:0.4000|1.5|22.6|2.7774485507142868
26517|31|31|0.85|0.10099153017570667|625,635|625:0.6000,635:0.4000|1.5|22.6|2.9100709420129878
26517|31|91|0.85|0.10099153017570667|625,635|625:0.6000,635:0.4000|1.5|22.6|2.9100709420129878
26517|31|171|0.85|0.10099153017570667|625,635|625:0.6000,635:0.4000|1.5|22.6|2.9100709420129878
26518|31|31|0.85|0.10602065469824296|626,635|626:0.6000,635:0.4000|1.5|22.6|3.054985165129871
26518|31|171|0.85|0.10602065469824296|626,635|626:0.6000,635:0.4000|1.5|22.6|3.054985165129871
26519|31|9|0.85|0.10706385714285717|626,635|626:0.6000,635:0.4000|1.5|22.6|3.0850450435714296
26519|31|31|0.85|0.10706385714285717|626,635|626:0.6000,635:0.4000|1.5|22.6|3.0850450435714296
26519|31|171|0.85|0.10706385714285717|626,635|626:0.6000,635:0.4000|1.5|22.6|3.0850450435714296
26520|31|9|0.85|0.10855914591291063|625,635|625:0.4000,635:0.6000|1.5|22.6|3.12813178948052
26520|31|17|0.85|0.10855914591291063|625,635|625:0.4000,635:0.6000|1.5|22.6|3.12813178948052
26520|31|31|0.85|0.10855914591291063|625,635|625:0.4000,635:0.6000|1.5|22.6|3.12813178948052
26521|31|9|0.85|0.097260910618793|625,635|625:0.4000,635:0.6000|1.5|22.6|2.8025731394805202
26521|31|17|0.85|0.097260910618793|625,635|625:0.4000,635:0.6000|1.5|22.6|2.8025731394805202
26522|31|9|0.85|0.09329096256684494|625,634|625:0.6000,634:0.4000|1.5|22.6|2.688179086363637
26522|31|17|0.85|0.09329096256684494|625,634|625:0.6000,634:0.4000|1.5|22.6|2.688179086363637
26522|31|115|0.85|0.09329096256684494|625,634|625:0.6000,634:0.4000|1.5|22.6|2.688179086363637
26522|31|149|0.85|0.09329096256684494|625,634|625:0.6000,634:0.4000|1.5|22.6|2.688179086363637
26523|31|115|0.85|0.0976578311688312|626,635|626:0.4000,635:0.6000|1.5|22.6|2.814010405129871
26523|31|149|0.85|0.0976578311688312|626,635|626:0.4000,635:0.6000|1.5|22.6|2.814010405129871
26524|31|71|0.85|0.09562014591291063|626,635|626:0.4000,635:0.6000|1.5|22.6|2.7552945044805197
26524|31|89|0.85|0.09562014591291063|626,635|626:0.4000,635:0.6000|1.5|22.6|2.7552945044805197
26524|31|115|0.85|0.09562014591291063|626,635|626:0.4000,635:0.6000|1.5|22.6|2.7552945044805197
26524|31|149|0.85|0.09562014591291063|626,635|626:0.4000,635:0.6000|1.5|22.6|2.7552945044805197
26525|31|71|0.85|0.1015302757830405|626,635|626:0.4000,635:0.6000|1.5|22.6|2.925594896688312
26525|31|89|0.85|0.1015302757830405|626,635|626:0.4000,635:0.6000|1.5|22.6|2.925594896688312
26525|31|183|0.85|0.1015302757830405|626,635|626:0.4000,635:0.6000|1.5|22.6|2.925594896688312
26526|31|89|0.85|0.09736585026737968|626,635|626:0.4000,635:0.6000|1.5|22.6|2.8055969754545456
26526|31|183|0.85|0.09736585026737968|626,635|626:0.4000,635:0.6000|1.5|22.6|2.8055969754545456
26527|31|3|0.85|0.0901428426279603|626,634|626:0.4000,634:0.6000|1.5|58.9|6.769502124253248
26527|31|89|0.85|0.0901428426279603|626,634|626:0.4000,634:0.6000|1.5|22.6|2.597466010324676
26527|31|183|0.85|0.0901428426279603|626,634|626:0.4000,634:0.6000|1.5|22.6|2.597466010324676
26528|31|3|0.85|0.09376622994652409|625,634|625:0.4000,634:0.6000|1.5|58.9|7.041609453409093
26529|31|3|0.85|0.09163829870129872|626,635|626:0.4000,635:0.6000|1.5|58.9|6.881807136720781
26529|31|119|0.85|0.09163829870129872|626,635|626:0.4000,635:0.6000|1.5|58.9|6.881807136720781
26529|31|139|0.85|0.09163829870129872|626,635|626:0.4000,635:0.6000|1.5|58.9|6.881807136720781
26530|31|119|0.85|0.0956536951871658|626,635|626:0.4000,635:0.6000|1.5|58.9|7.183353374318183
26530|31|139|0.85|0.0956536951871658|626,635|626:0.4000,635:0.6000|1.5|58.9|7.183353374318183
26531|31|119|0.85|0.09372689839572193|626,635|626:0.4000,635:0.6000|1.5|58.9|7.038655752272727
26531|31|139|0.85|0.09372689839572193|626,635|626:0.4000,635:0.6000|1.5|58.9|7.038655752272727
26531|31|167|0.85|0.09372689839572193|626,635|626:0.4000,635:0.6000|1.5|58.9|7.038655752272727
26531|31|179|0.85|0.09372689839572193|626,635|626:0.4000,635:0.6000|1.5|58.9|7.038655752272727
26532|31|39|0.85|0.09570786249045074|626,635|626:0.4000,635:0.6000|1.5|58.9|7.1874212033766245
26532|31|167|0.85|0.09570786249045074|626,635|626:0.4000,635:0.6000|1.5|58.9|7.1874212033766245
26532|31|179|0.85|0.09570786249045074|626,635|626:0.4000,635:0.6000|1.5|58.9|7.1874212033766245
26533|31|39|0.85|0.09141816042780751|626,635|626:0.4000,635:0.6000|1.5|58.9|6.865275302727274
26533|31|173|0.85|0.09141816042780751|626,635|626:0.4000,635:0.6000|1.5|58.9|6.865275302727274
26533|31|179|0.85|0.09141816042780751|626,635|626:0.4000,635:0.6000|1.5|58.9|6.865275302727274
26534|31|21|0.85|0.09354859663865547|633,635|633:0.4000,635:0.6000|1.5|58.9|7.025265736071429
26534|31|39|0.85|0.09354859663865547|633,635|633:0.4000,635:0.6000|1.5|58.9|7.025265736071429
26534|31|173|0.85|0.09354859663865547|633,635|633:0.4000,635:0.6000|1.5|58.9|7.025265736071429
26535|31|21|0.85|0.09570763636363638|625,635|625:0.4000,635:0.6000|1.5|58.9|7.187404221818183
26535|31|173|0.85|0.09570763636363638|625,635|625:0.4000,635:0.6000|1.5|58.9|7.187404221818183
26536|31|21|0.85|0.0896661527883881|625,635|625:0.4000,635:0.6000|1.5|58.9|6.733703909025976
26804|31|165|0.85|0.09236738808250575|626,633|626:0.4000,633:0.6000|1.5|15.2|1.7900799810389614
26805|31|165|0.85|0.10216673720397251|626,633|626:0.6000,633:0.4000|1.5|15.2|1.9799913670129872
26806|31|165|0.85|0.1033316783804431|626,633|626:0.4000,633:0.6000|1.5|15.2|2.0025679270129872
26807|31|13|0.85|0.09274405423987778|626,633|626:0.4000,633:0.6000|1.5|15.2|1.7973797711688313
26807|31|45|0.85|0.09274405423987778|626,633|626:0.4000,633:0.6000|1.5|15.2|1.7973797711688313
26807|31|165|0.85|0.09274405423987778|626,633|626:0.4000,633:0.6000|1.5|15.2|1.7973797711688313
26808|31|13|0.85|0.09120371122994655|625,633|625:0.4000,633:0.6000|1.5|15.2|1.7675279236363641
26808|31|45|0.85|0.09120371122994655|625,633|625:0.4000,633:0.6000|1.5|15.2|1.7675279236363641
26809|31|13|0.9|0.08814439624819628|633,635|633:0.4000,635:0.6000|1.5|15.2|1.8087230110129877
26809|31|45|0.9|0.08814439624819628|633,635|633:0.4000,635:0.6000|1.5|15.2|1.8087230110129877
26809|31|161|0.9|0.08814439624819628|633,635|633:0.4000,635:0.6000|1.5|15.2|1.8087230110129877
26810|31|13|0.85|0.0908831948051948|625,633|625:0.6000,633:0.4000|1.5|15.2|1.7613163153246751
26810|31|161|0.85|0.0908831948051948|625,633|625:0.6000,633:0.4000|1.5|15.2|1.7613163153246751
26811|31|161|0.85|0.09021420320855619|625,633|625:0.6000,633:0.4000|1.5|15.2|1.748351258181819
26812|31|31|0.9|0.08809677979797984|625,633|625:0.4000,633:0.6000|1.5|22.6|2.6878327516363654
26812|31|161|0.9|0.08809677979797984|625,633|625:0.4000,633:0.6000|1.5|15.2|1.8077459214545462
26813|31|31|0.85|0.08515875401069521|626,633|626:0.4000,633:0.6000|1.5|22.6|2.4538494968181825
26814|31|31|0.85|0.09780910389610392|625,635|625:0.4000,635:0.6000|1.5|22.6|2.818369328766235
26815|31|31|0.85|0.10146782658517957|625,635|625:0.4000,635:0.6000|1.5|22.6|2.9237954230519496
26816|31|31|0.85|0.100578243697479|625,635|625:0.4000,635:0.6000|1.5|22.6|2.8981620921428575
26817|31|31|0.85|0.10210453781512607|625,635|625:0.4000,635:0.6000|1.5|22.6|2.9421422571428577
26818|31|31|0.85|0.10876272039724985|625,635|625:0.4000,635:0.6000|1.5|22.6|3.1339977882467545
26819|31|31|0.85|0.10451797402597404|625,635|625:0.4000,635:0.6000|1.5|22.6|3.0116854215584423
26820|31|17|0.85|0.10445943239113831|625,635|625:0.4000,635:0.6000|1.5|22.6|3.0099985443506503
26820|31|31|0.85|0.10445943239113831|625,635|625:0.4000,635:0.6000|1.5|22.6|3.0099985443506503
26821|31|17|0.85|0.09632806493506496|625,635|625:0.4000,635:0.6000|1.5|22.6|2.775693191103897
26822|31|17|0.85|0.09349625974025975|625,634|625:0.4000,634:0.6000|1.5|22.6|2.694094724415585
26822|31|149|0.85|0.09349625974025975|625,634|625:0.4000,634:0.6000|1.5|22.6|2.694094724415585
26823|31|149|0.85|0.0921643735676089|626,634|626:0.4000,634:0.6000|1.5|22.6|2.6557164243506506
26824|31|89|0.85|0.09436490985485105|626,634|626:0.4000,634:0.6000|1.5|22.6|2.719124877467533
26824|31|149|0.85|0.09436490985485105|626,634|626:0.4000,634:0.6000|1.5|22.6|2.719124877467533
26825|31|89|0.85|0.0966723193277311|626,634|626:0.4000,634:0.6000|1.5|22.6|2.785612881428572
26826|31|89|0.85|0.09219074331550803|626,634|626:0.4000,634:0.6000|1.5|22.6|2.656476268636364
26827|31|3|0.85|0.0929867975553858|625,634|625:0.4000,634:0.6000|1.5|58.9|6.983076029415585
26827|31|89|0.85|0.0929867975553858|625,634|625:0.4000,634:0.6000|1.5|22.6|2.679414571558442
26827|31|107|0.85|0.0929867975553858|625,634|625:0.4000,634:0.6000|1.5|58.9|6.983076029415585
26828|31|3|0.85|0.09494594805194806|626,634|626:0.4000,634:0.6000|1.5|58.9|7.130203333831169
26828|31|107|0.85|0.09494594805194806|626,634|626:0.4000,634:0.6000|1.5|58.9|7.130203333831169
26829|31|3|0.85|0.09172777234530177|625,634|625:0.4000,634:0.6000|1.5|58.9|6.8885263837013
26829|31|107|0.85|0.09172777234530177|625,634|625:0.4000,634:0.6000|1.5|58.9|6.8885263837013
26829|31|139|0.85|0.09172777234530177|625,634|625:0.4000,634:0.6000|1.5|58.9|6.8885263837013
26830|31|107|0.85|0.09052297860962569|633,635|633:0.4000,635:0.6000|1.5|58.9|6.7980493861363644
26830|31|139|0.85|0.09052297860962569|633,635|633:0.4000,635:0.6000|1.5|58.9|6.7980493861363644
26831|31|27|0.85|0.09638265622612682|633,635|633:0.4000,635:0.6000|1.5|58.9|7.238096525941558
26831|31|107|0.85|0.09638265622612682|633,635|633:0.4000,635:0.6000|1.5|58.9|7.238096525941558
26831|31|139|0.85|0.09638265622612682|633,635|633:0.4000,635:0.6000|1.5|58.9|7.238096525941558
26831|31|179|0.85|0.09638265622612682|633,635|633:0.4000,635:0.6000|1.5|58.9|7.238096525941558
26832|31|27|0.85|0.09390472880061115|633,635|633:0.4000,635:0.6000|1.5|58.9|7.052010371103896
26832|31|51|0.85|0.09390472880061115|633,635|633:0.4000,635:0.6000|1.5|58.9|7.052010371103896
26832|31|179|0.85|0.09390472880061115|633,635|633:0.4000,635:0.6000|1.5|58.9|7.052010371103896
26833|31|51|0.85|0.08963594957983195|633,635|633:0.4000,635:0.6000|1.5|58.9|6.73143572357143
26833|31|173|0.85|0.08963594957983195|633,635|633:0.4000,635:0.6000|1.5|58.9|6.73143572357143
26833|31|179|0.85|0.08963594957983195|633,635|633:0.4000,635:0.6000|1.5|58.9|6.73143572357143
26834|31|43|0.85|0.09199979449961805|625,635|625:0.4000,635:0.6000|1.5|58.9|6.9089545674350665
26834|31|51|0.85|0.09199979449961805|625,635|625:0.4000,635:0.6000|1.5|58.9|6.9089545674350665
26834|31|173|0.85|0.09199979449961805|625,635|625:0.4000,635:0.6000|1.5|58.9|6.9089545674350665
26834|46|127|0.85|0.09334595836516428|625,635|625:0.3000,635:0.7000|1.5|56.6|6.73631108542208
26835|31|43|0.85|0.09277059587471354|625,635|625:0.4000,635:0.6000|1.5|58.9|6.966839823701299
26835|31|173|0.85|0.09277059587471354|625,635|625:0.4000,635:0.6000|1.5|58.9|6.966839823701299
26835|46|127|0.85|0.09458407563025212|625,635|625:0.3000,635:0.7000|1.5|56.6|6.825659817857144
27104|31|165|0.9|0.08326325974025976|633,635|633:0.6000,635:0.4000|1.5|15.2|1.7085620898701304
27105|31|165|0.9|0.08769787907647911|633,635|633:0.6000,635:0.4000|1.5|15.2|1.7995604786493513
27106|31|165|0.9|0.09390074805194809|626,633|626:0.4000,633:0.6000|1.5|15.2|1.9268433500259747
27107|31|45|0.9|0.09624557777777781|626,633|626:0.4000,633:0.6000|1.5|15.2|1.9749592560000007
27107|31|165|0.9|0.09624557777777781|626,633|626:0.4000,633:0.6000|1.5|15.2|1.9749592560000007
27108|31|45|0.9|0.08661151948051951|626,633|626:0.4000,633:0.6000|1.5|15.2|1.7772683797402604
27109|31|45|0.9|0.08507702943722947|633,635|633:0.6000,635:0.4000|1.5|15.2|1.7457806440519488
27109|31|161|0.9|0.08507702943722947|633,635|633:0.6000,635:0.4000|1.5|15.2|1.7457806440519488
27110|31|161|0.9|0.08719585194805196|626,633|626:0.4000,633:0.6000|1.5|15.2|1.7892588819740263
27111|31|161|0.85|0.093970666921314|625,633|625:0.4000,633:0.6000|1.5|15.2|1.8211515249350654
27112|31|31|0.85|0.0922620450725745|625,633|625:0.4000,633:0.6000|1.5|22.6|2.6585308287662346
27112|31|161|0.85|0.0922620450725745|625,633|625:0.4000,633:0.6000|1.5|15.2|1.7880384335064938
27113|31|31|0.85|0.09051777769289535|625,633|625:0.4000,633:0.6000|1.5|22.6|2.6082697642207795
27114|31|31|0.85|0.09746402368220017|625,635|625:0.4000,635:0.6000|1.5|22.6|2.808425842402598
27115|31|31|0.9|0.10496029235209241|625,635|625:0.4000,635:0.6000|1.5|22.6|3.20233851966234
27116|31|31|0.85|0.10538191596638656|625,635|625:0.6000,635:0.4000|1.5|22.6|3.036579908571429
27117|31|31|0.85|0.10358905118411003|625,635|625:0.6000,635:0.4000|1.5|22.6|2.984918509870131
27118|31|31|0.85|0.10353763407181055|625,635|625:0.4000,635:0.6000|1.5|22.6|2.983436925779221
27119|31|31|0.85|0.09434768143621088|625,635|625:0.4000,635:0.6000|1.5|22.6|2.7186284405844163
27120|31|17|0.85|0.09973581130634074|625,635|625:0.4000,635:0.6000|1.5|22.6|2.8738874027922083
27120|31|31|0.85|0.09973581130634074|625,635|625:0.4000,635:0.6000|1.5|22.6|2.8738874027922083
27121|31|17|0.85|0.09826128342245992|625,634|625:0.4000,634:0.6000|1.5|22.6|2.8313988818181826
27121|31|103|0.85|0.09826128342245992|625,634|625:0.4000,634:0.6000|1.5|22.6|2.8313988818181826
27122|31|17|0.85|0.09528162490450727|625,634|625:0.4000,634:0.6000|1.5|22.6|2.745540021623377
27122|31|103|0.85|0.09528162490450727|625,634|625:0.4000,634:0.6000|1.5|22.6|2.745540021623377
27122|31|149|0.85|0.09528162490450727|625,634|625:0.4000,634:0.6000|1.5|22.6|2.745540021623377
27123|31|103|0.85|0.09379073032849505|625,634|625:0.4000,634:0.6000|1.5|22.6|2.702579894415585
27123|31|149|0.85|0.09379073032849505|625,634|625:0.4000,634:0.6000|1.5|22.6|2.702579894415585
27124|31|89|0.85|0.09337097860962568|633,635|633:0.4000,635:0.6000|1.5|22.6|2.690484748636364
27124|31|149|0.85|0.09337097860962568|633,635|633:0.4000,635:0.6000|1.5|22.6|2.690484748636364
27125|31|89|0.85|0.09473549427043548|626,634|626:0.4000,634:0.6000|1.5|22.6|2.7298032674025987
27126|31|89|0.85|0.09254806646294886|626,634|626:0.4000,634:0.6000|1.5|22.6|2.6667725351298714
27127|31|89|0.85|0.09686898548510317|626,634|626:0.4000,634:0.6000|1.5|22.6|2.791279816753248
27127|31|107|0.85|0.09686898548510317|626,634|626:0.4000,634:0.6000|1.5|58.9|7.274618637467535
27128|31|107|0.85|0.10281758594346832|625,634|625:0.4000,634:0.6000|1.5|58.9|7.7213436603896115
27129|31|107|0.85|0.09784976394194042|625,634|625:0.4000,634:0.6000|1.5|58.9|7.34827264762987
27130|31|107|0.85|0.09347042093200919|625,634|625:0.4000,634:0.6000|1.5|58.9|7.01939493594156
27131|31|27|0.85|0.09829925210084034|633,635|633:0.4000,635:0.6000|1.5|58.9|7.382028084642857
27131|31|107|0.85|0.09829925210084034|633,635|633:0.4000,635:0.6000|1.5|58.9|7.382028084642857
27132|31|27|0.85|0.10052286172650877|633,635|633:0.4000,635:0.6000|1.5|58.9|7.549015608506492
27132|31|51|0.85|0.10052286172650877|633,635|633:0.4000,635:0.6000|1.5|58.9|7.549015608506492
27133|31|51|0.85|0.09925683422459895|633,635|633:0.4000,635:0.6000|1.5|58.9|7.453940108181819
27133|46|27|0.85|0.10081515240641713|633,635|633:0.3000,635:0.7000|1.5|56.6|7.275325473409091
27133|46|127|0.85|0.10081515240641713|633,635|633:0.3000,635:0.7000|1.5|56.6|7.275325473409091
27134|31|43|0.85|0.0903068800611154|633,635|633:0.4000,635:0.6000|1.5|58.9|6.781820925389614
27134|31|51|0.85|0.0903068800611154|633,635|633:0.4000,635:0.6000|1.5|58.9|6.781820925389614
27134|46|127|0.85|0.09219149121466771|633,635|633:0.3000,635:0.7000|1.5|56.6|6.652998963506495
27135|46|127|0.85|0.09720423644003057|625,635|625:0.3000,635:0.7000|1.5|56.6|7.0147437226948055
27404|31|165|0.9|0.08029978239538241|625,633|625:0.6000,633:0.4000|1.5|15.2|1.647751534753247
27405|31|165|0.9|0.08269934199134202|625,634|625:0.6000,634:0.4000|1.5|15.2|1.6969904976623382
27406|31|45|0.9|0.08744752958152963|625,633|625:0.4000,633:0.6000|1.5|15.2|1.7944233070129878
27406|31|165|0.9|0.08744752958152963|625,633|625:0.4000,633:0.6000|1.5|15.2|1.7944233070129878
27407|31|45|0.85|0.08918828265851797|625,633|625:0.4000,633:0.6000|1.5|15.2|1.7284689179220782
27407|31|165|0.85|0.08918828265851797|625,633|625:0.4000,633:0.6000|1.5|15.2|1.7284689179220782
27408|31|45|0.85|0.0910847876241406|626,633|626:0.4000,633:0.6000|1.5|15.2|1.7652231841558448
27409|31|45|0.9|0.08384900750360753|626,633|626:0.4000,633:0.6000|1.5|15.2|1.7205816339740265
27409|31|161|0.9|0.08384900750360753|626,633|626:0.4000,633:0.6000|1.5|15.2|1.7205816339740265
27409|46|102|0.9|0.08481593924963927|626,633|626:0.3000,633:0.7000|1.5|16.4|1.8778248949870135
27410|31|161|0.85|0.08975648815889994|625,633|625:0.4000,633:0.6000|1.5|15.2|1.7394807405194808
27410|46|102|0.85|0.0908275962566845|625,633|625:0.3000,633:0.7000|1.5|16.4|1.8992050377272727
27411|31|161|0.85|0.09811292436974792|625,633|625:0.6000,633:0.4000|1.5|15.2|1.9014284742857146
27411|46|102|0.85|0.09852836592818949|625,633|625:0.7000,633:0.3000|1.5|16.4|2.060228131558442
27412|31|31|0.85|0.0965887555385791|625,634|625:0.4000,634:0.6000|1.5|22.6|2.783204990844157
27412|31|161|0.85|0.0965887555385791|625,634|625:0.4000,634:0.6000|1.5|15.2|1.8718900823376627
27412|46|7|0.85|0.09723806684491981|625,634|625:0.3000,634:0.7000|1.5|16.4|2.033247977727273
27412|46|102|0.85|0.09723806684491981|625,634|625:0.3000,634:0.7000|1.5|16.4|2.033247977727273
27413|31|31|0.85|0.09395121008403365|625,634|625:0.4000,634:0.6000|1.5|22.6|2.7072041185714295
27413|46|7|0.85|0.09439028113063411|625,634|625:0.3000,634:0.7000|1.5|16.4|1.9737007784415588
27414|31|31|0.85|0.09520021161191752|625,635|625:0.4000,635:0.6000|1.5|22.6|2.7431940975974034
27414|46|7|0.85|0.0954532669977082|625,635|625:0.3000,635:0.7000|1.5|16.4|1.995927812922078
27415|31|31|0.9|0.0988098493506494|625,635|625:0.4000,635:0.6000|1.5|22.6|3.0146885036883138
27415|46|7|0.9|0.09892203708513714|625,635|625:0.3000,635:0.7000|1.5|16.4|2.1901339010649363
27416|31|31|0.85|0.10274122612681438|625,635|625:0.6000,635:0.4000|1.5|22.6|2.9604884308441566
27416|46|7|0.85|0.10309078686019865|625,635|625:0.7000,635:0.3000|1.5|16.4|2.1556283532467533
27416|46|121|0.85|0.10309078686019865|625,635|625:0.7000,635:0.3000|1.5|23.0|3.023137324675326
27417|31|31|0.9|0.10113046233766236|625,635|625:0.6000,635:0.4000|1.5|22.6|3.085490405922079
27417|46|121|0.9|0.10146915844155846|625,635|625:0.7000,635:0.3000|1.5|23.0|3.15061736961039
27418|31|31|0.9|0.0941195982683983|625,635|625:0.4000,635:0.6000|1.5|22.6|2.871588943168833
27418|46|121|0.9|0.09413318066378068|625,635|625:0.3000,635:0.7000|1.5|23.0|2.9228352596103897
27419|31|31|0.9|0.09054887619047622|625,634|625:0.4000,634:0.6000|1.5|22.6|2.76264621257143
27419|46|121|0.9|0.09059719033189034|625,634|625:0.3000,634:0.7000|1.5|23.0|2.813042759805195
27420|31|17|0.85|0.09783421390374333|625,635|625:0.4000,635:0.6000|1.5|22.6|2.819092873636364
27420|31|31|0.85|0.09783421390374333|625,635|625:0.4000,635:0.6000|1.5|22.6|2.819092873636364
27420|31|103|0.85|0.09783421390374333|625,635|625:0.4000,635:0.6000|1.5|22.6|2.819092873636364
27420|46|121|0.85|0.09796644346829644|625,635|625:0.3000,635:0.7000|1.5|23.0|2.8728659547077933
27420|46|123|0.85|0.09796644346829644|625,635|625:0.3000,635:0.7000|1.5|23.0|2.8728659547077933
27421|31|17|0.85|0.10939676088617267|625,635|625:0.6000,635:0.4000|1.5|22.6|3.152267664935066
27421|31|103|0.85|0.10939676088617267|625,635|625:0.6000,635:0.4000|1.5|22.6|3.152267664935066
27421|46|123|0.85|0.10965983002291829|625,635|625:0.7000,635:0.3000|1.5|23.0|3.2157745154220794
27422|31|103|0.85|0.10404858747135219|625,634|625:0.6000,634:0.4000|1.5|22.6|2.9981600479870134
27422|46|53|0.85|0.1042953911382735|625,634|625:0.7000,634:0.3000|1.5|23.0|3.058462345129871
27422|46|123|0.85|0.1042953911382735|625,634|625:0.7000,634:0.3000|1.5|23.0|3.058462345129871
27423|31|15|0.85|0.0943219320091673|625,634|625:0.4000,634:0.6000|1.5|22.6|2.717886470844156
27423|31|89|0.85|0.0943219320091673|625,634|625:0.4000,634:0.6000|1.5|22.6|2.717886470844156
27423|31|103|0.85|0.0943219320091673|625,634|625:0.4000,634:0.6000|1.5|22.6|2.717886470844156
27423|31|149|0.85|0.0943219320091673|625,634|625:0.4000,634:0.6000|1.5|22.6|2.717886470844156
27423|46|53|0.85|0.09538415813598167|625,634|625:0.3000,634:0.7000|1.5|23.0|2.7971404373376627
27424|31|15|0.85|0.09411552253628727|625,634|625:0.4000,634:0.6000|1.5|22.6|2.7119387818831178
27424|31|89|0.85|0.09411552253628727|625,634|625:0.4000,634:0.6000|1.5|22.6|2.7119387818831178
27424|31|149|0.85|0.09411552253628727|625,634|625:0.4000,634:0.6000|1.5|22.6|2.7119387818831178
27424|46|53|0.85|0.09475241634835754|625,634|625:0.3000,634:0.7000|1.5|23.0|2.7786146094155852
27425|31|15|0.85|0.09686312987012988|625,634|625:0.4000,634:0.6000|1.5|22.6|2.7911110872077924
27425|31|89|0.85|0.09686312987012988|625,634|625:0.4000,634:0.6000|1.5|22.6|2.7911110872077924
27425|46|53|0.85|0.09761718601986248|625,634|625:0.3000,634:0.7000|1.5|23.0|2.8626239800324678
27426|31|15|0.85|0.09415924828113065|626,634|626:0.4000,634:0.6000|1.5|22.6|2.71319873922078
27426|31|89|0.85|0.09415924828113065|626,634|626:0.4000,634:0.6000|1.5|22.6|2.71319873922078
27426|46|53|0.85|0.09692013903743317|626,634|626:0.3000,634:0.7000|1.5|23.0|2.842183077272728
27427|31|15|0.85|0.09310705042016808|626,634|626:0.4000,634:0.6000|1.5|22.6|2.682879657857143
27427|31|89|0.85|0.09310705042016808|626,634|626:0.4000,634:0.6000|1.5|22.6|2.682879657857143
27427|31|107|0.85|0.09310705042016808|626,634|626:0.4000,634:0.6000|1.5|58.9|6.9921067189285715
27427|46|23|0.85|0.09572547402597403|626,634|626:0.3000,634:0.7000|1.5|56.6|6.9080288330844155
27427|46|53|0.85|0.09572547402597403|626,634|626:0.3000,634:0.7000|1.5|23.0|2.8071495258116888
27428|31|107|0.85|0.0962311566080978|626,634|626:0.4000,634:0.6000|1.5|58.9|7.2267192833766245
27428|46|9|0.85|0.09749109472880063|626,634|626:0.3000,634:0.7000|1.5|56.6|7.035444851103897
27428|46|23|0.85|0.09749109472880063|626,634|626:0.3000,634:0.7000|1.5|56.6|7.035444851103897
27429|31|107|0.85|0.09664919174942704|625,634|625:0.4000,634:0.6000|1.5|58.9|7.258112677402597
27429|46|9|0.85|0.09854584148204737|625,634|625:0.3000,634:0.7000|1.5|56.6|7.111560650551947
27430|31|107|0.85|0.09600086707410241|625,634|625:0.4000,634:0.6000|1.5|58.9|7.209425115097405
27430|46|9|0.85|0.0981564992360581|625,634|625:0.3000,634:0.7000|1.5|56.6|7.083463767370132
27430|46|135|0.85|0.0981564992360581|625,634|625:0.3000,634:0.7000|1.5|56.6|7.083463767370132
27431|31|27|0.85|0.10155163177998476|625,635|625:0.4000,635:0.6000|1.5|58.9|7.626273667597405
27431|31|107|0.85|0.10155163177998476|625,635|625:0.4000,635:0.6000|1.5|58.9|7.626273667597405
27431|46|135|0.85|0.1031293941940413|625,635|625:0.3000,635:0.7000|1.5|56.6|7.442332732012989
27432|31|27|0.85|0.10211400611153557|625,635|625:0.4000,635:0.6000|1.5|58.9|7.668506573961042
27432|31|51|0.85|0.10211400611153557|625,635|625:0.4000,635:0.6000|1.5|58.9|7.668506573961042
27432|46|27|0.85|0.10411350878533236|625,635|625:0.3000,635:0.7000|1.5|56.6|7.513351361493509
27432|46|135|0.85|0.10411350878533236|625,635|625:0.3000,635:0.7000|1.5|56.6|7.513351361493509
27433|31|51|0.85|0.09917755614973262|625,635|625:0.4000,635:0.6000|1.5|58.9|7.447986522954545
27433|46|27|0.85|0.10166702979373568|625,635|625:0.3000,635:0.7000|1.5|56.6|7.336801205064934
27433|46|127|0.85|0.10166702979373568|625,635|625:0.3000,635:0.7000|1.5|56.6|7.336801205064934
27434|46|127|0.85|0.09126883155080215|633,635|633:0.3000,635:0.7000|1.5|56.6|6.586415228863636
27435|46|127|0.85|0.08998505729564556|633,635|633:0.3000,635:0.7000|1.5|56.6|6.493771659740261
27704|31|165|0.9|0.08002539422799425|633,635|633:0.6000,635:0.4000|1.5|15.2|1.642121089558442
27704|46|47|0.9|0.08037177330447333|633,635|633:0.7000,635:0.3000|1.5|16.4|1.7794310609610395
27705|31|165|0.9|0.08547471948051952|633,635|633:0.4000,635:0.6000|1.5|15.2|1.7539412437402604
27705|46|47|0.9|0.08599045122655125|633,635|633:0.3000,635:0.7000|1.5|16.4|1.9038285901558447
27706|31|45|0.85|0.09335236363636366|633,635|633:0.4000,635:0.6000|1.5|15.2|1.8091688072727277
27706|31|165|0.85|0.09335236363636366|633,635|633:0.4000,635:0.6000|1.5|15.2|1.8091688072727277
27706|46|47|0.85|0.09504744117647061|633,635|633:0.3000,635:0.7000|1.5|16.4|1.9874419950000002
27707|31|45|0.85|0.08525291673032849|625,633|625:0.4000,633:0.6000|1.5|15.2|1.6522015262337661
27707|46|47|0.85|0.08562672918258213|625,633|625:0.3000,633:0.7000|1.5|16.4|1.790454907207792
